"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV2671"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__equina"
"ASV2672"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__exigua"
"ASV2673"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	NA	NA	NA
"ASV2674"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2675"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__sclerotiella"
"ASV2676"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporaceae"	"g__Alternaria"	"s__terricola"
"ASV2677"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2678"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV2679"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Minimelanolocus"	"s__asiaticus"
"ASV2680"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2681"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2682"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2683"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV2684"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV2685"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV2686"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
"ASV2687"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2688"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2689"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2690"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	NA	NA	NA
"ASV2691"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Ramophialophora"	"s__humicola"
"ASV2692"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2693"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV2694"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Deconica"	"s__phyllogena"
"ASV2695"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2696"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2697"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
"ASV2698"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2699"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2700"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2701"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2702"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2703"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2704"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	NA	NA	NA
"ASV2705"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2706"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV2707"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__dakotense"
"ASV2708"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Clitopilus"	NA
"ASV2709"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2710"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	NA	NA
"ASV2711"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Nectria"	"s__ramulariae"
"ASV2712"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	NA	NA
"ASV2713"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2714"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	NA	NA
"ASV2715"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporales_fam_Incertae_sedis"	"g__Thyrostroma"	NA
"ASV2716"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV2717"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2718"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Gymnoascaceae"	"g__Gymnoascus"	"s__reessii"
"ASV2719"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudeurotium"	"s__hygrophilum"
"ASV2720"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2721"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2722"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2723"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	NA	NA	NA
"ASV2724"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascodesmidaceae"	"g__Cephaliophora"	NA
"ASV2725"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV2726"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Setophoma"	"s__terrestris"
"ASV2727"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2728"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	NA
"ASV2729"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV2730"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2731"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	NA	NA
"ASV2732"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2733"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2734"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2735"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2736"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Fusariella"	NA
"ASV2737"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2738"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2739"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2740"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2741"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV2742"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__brevisetulosus"
"ASV2743"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2744"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Hymenogastraceae"	"g__Hebeloma"	"s__theobrominum"
"ASV2745"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2746"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
"ASV2747"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2748"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Chlamydocillium"	NA
"ASV2749"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2750"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Paurocotylis"	NA
"ASV2751"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV2752"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2753"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2754"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2755"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2756"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Microdochium"	"s__trichocladiopsis"
"ASV2757"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2758"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2759"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2760"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV2761"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	"g__Claroideoglomus"	NA
"ASV2762"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	NA	NA
"ASV2763"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	NA
"ASV2764"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2765"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	"g__Claroideoglomus"	NA
"ASV2766"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	NA	NA
"ASV2767"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2768"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2769"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2770"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2771"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Halomycetaceae"	"g__Paranamyces"	"s__uniporus"
"ASV2772"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV2773"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV2774"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2775"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2776"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	"s__luteus"
"ASV2777"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2778"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	NA
"ASV2779"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2780"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Ramophialophora"	NA
"ASV2781"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2782"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2783"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	NA	NA	NA
"ASV2784"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Diversisporales"	NA	NA	NA
"ASV2785"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__dulcitum"
"ASV2786"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2787"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV2788"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2789"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2790"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2791"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Parasola"	"s__misera"
"ASV2792"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2793"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	"s__laibachii"
"ASV2794"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2795"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2796"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2797"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2798"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2799"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Psilocybe"	"s__inquilina"
"ASV2800"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2801"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2802"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2803"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2804"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV2805"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV2806"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	NA	NA	NA
"ASV2807"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__takata"
"ASV2808"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2809"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2810"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Phialophora"	"s__hyalina"
"ASV2811"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS07"	NA	NA	NA
"ASV2812"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2813"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2814"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	"g__Claroideoglomus"	"s__claroideum"
"ASV2815"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
"ASV2816"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	NA	NA
"ASV2817"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2818"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2819"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Rhizoctonia"	NA
"ASV2820"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2821"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__asiaticum"
"ASV2822"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2823"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2824"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV2825"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2826"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2827"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV2828"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV2829"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2830"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Psilocybe"	"s__inquilina"
"ASV2831"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2832"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2833"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2834"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2835"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2836"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2837"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2838"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	"g__Codinaea"	"s__acaciae"
"ASV2839"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	"g__Papiliotrema"	NA
"ASV2840"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2841"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2842"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__tubakii"
"ASV2843"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2844"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2845"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV2846"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2847"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV2848"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Septoglomus"	NA
"ASV2849"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2850"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	"g__Claroideoglomus"	NA
"ASV2851"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2852"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	NA	NA	NA	NA
"ASV2853"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	"g__Beauveria"	"s__bassiana"
"ASV2854"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV2855"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2856"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV2857"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2858"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2859"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	NA	NA	NA
"ASV2860"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	NA
"ASV2861"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2862"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV2863"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	NA	NA	NA
"ASV2864"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Cladosporiaceae"	"g__Cladosporium"	"s__halotolerans"
"ASV2865"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Slopeiomyces"	"s__cylindrosporus"
"ASV2866"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2867"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2868"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Ilyonectria"	"s__robusta"
"ASV2869"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV2870"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2871"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2872"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV2873"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	NA
"ASV2874"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV2875"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	"s__liani"
"ASV2876"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2877"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2878"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Sampaiozyma"	"s__ingeniosa"
"ASV2879"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2880"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2881"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
"ASV2882"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2883"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2884"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2885"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__dakotense"
"ASV2886"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	NA	NA	NA
"ASV2887"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Polyporales"	"f__Ganodermataceae"	"g__Ganoderma"	"s__carnosum"
"ASV2888"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__amoeboidea"
"ASV2889"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2890"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Pseudallescheria"	"s__boydii"
"ASV2891"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
"ASV2892"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2893"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV2894"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Cephalotrichum"	"s__asperulum"
"ASV2895"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV2896"	"k__Fungi"	NA	NA	NA	NA	NA	NA
